culture,typeOfEntity,authorizedFormOfName,parallelFormsOfName,standardizedFormsOfName,otherFormsOfName,corporateBodyIdentifiers,datesOfExistence,history,places,legalStatus,functions,mandates,internalStructures,generalContext,descriptionIdentifier,institutionIdentifier,rules,status,levelOfDetail,revisionHistory,sources,maintenanceNotes,actorOccupations,actorOccupationNotes,subjectAccessPoints,placeAccessPoints,digitalObjectURI,digitalObjectChecksum
pt_BR,Pessoa,"Leur Lomanto",,,"Leur Antonio de Britto Lomanto",,"☆ 18-12-1949",,"Jequié (BA) - local de nascimento
Bahia - local de eleição para deputado federal",,"Profissão: Advogado

Atuação política:
- Deputado Federal, 1975-1979, BA, ARENA. Dt. Posse: 01-02-1975;
- Deputado Federal, 1979-1983, BA, ARENA. Dt. Posse: 01-02-1979;
- Deputado Federal, 1983-1987, BA, PDS. Dt. Posse: 01-02-1983;
- Deputado Federal (Constituinte), 1987-1991, BA, PFL. Dt. Posse: 01-02-1987;
- Deputado Federal, 1991-1995, BA, PFL. Dt. Posse: 01-02-1991;
- Deputado Federal, 1995-1999, BA, PFL. Dt. Posse: 01-02-1995;
- Deputado Federal, 1999-2003, BA, PFL. Dt. Posse: 01-02-1999.",,,,BR-DFCD-1975-P4537,,,,,"Registro atualizado em 13-11-2020","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/74555/biografia
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Jequié (BA)|Bahia",http://arquivohistorico02.camara.leg.br/uploads/r/null/1/0/6/106e12f782704bd5408dac9e0cdda6a50b12086b59d1d19185c5f2db08cae8ab/LeurLamanto.jpg,106e12f782704bd5408dac9e0cdda6a50b12086b59d1d19185c5f2db08cae8ab
pt_BR,Pessoa,"Levy Dias",,,"Levy Dias",,"☆ 30-05-1938",,"Aquidauana (MS) - local de nascimento
Mato Grosso do Sul - local de eleição para deputado federal",,"Profissões: Advogado e empresário

Atuação política:
- Deputado Federal, 1979-1983, MS, ARENA. Dt. Posse: 01-02-1979;
- Deputado Federal, 1983-1987, MS, PDS. Dt. Posse: 01-02-1983;
- Deputado Federal (Constituinte), 1987-1991, MS, PFL. Dt. Posse: 01-02-1987.",,,,BR-DFCD-1979-P4743,,,,,"Registro atualizado em 13-11-2020","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/139284/biografia
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580


- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Aquidauana (MS)|Mato Grosso do Sul",http://arquivohistorico02.camara.leg.br/uploads/r/null/1/2/2/1222a30778088c291375beee1ee52cbacf0de88c655468591fde1b33f66de76b/LevyDias.jpg,1222a30778088c291375beee1ee52cbacf0de88c655468591fde1b33f66de76b
pt_BR,Pessoa,"Lézio Sathler",,,"Lézio Gomes Sathler",,"☆ 02-09-1951",,"Lajinha (MG) - local de nascimento.
Espírito Santo - eleito Deputado Federal.",,"Profissões: Advogado, Administrador de Empresas e Professor.

Atuação política:
 - Deputado Federal (Constituinte), 1987-1991, ES, PMDB. Dt. Posse: 01-02-1987;
 - Deputado Federal, 1993-1995, ES, PSDB. Dt. Posse: 04-01-1993.",,,,BR-DFCD-1987-P5290,,,,,"Registro atualizado em 03-11-2020.","- Biografia disponível no site da Câmara dos Deputados:
http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=105824&tipo=0
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da - Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Marta Lira (Segap/Coarq).",,,,"Lajinha (MG)|Espírito Santo",http://arquivohistorico02.camara.leg.br/uploads/r/null/f/d/0/fd0676e8d522a3bc3e8a4d967aeb7b7e05d9ae6c8d359f0d75d8dcf781cc58c6/L__zioSathler.jpg,fd0676e8d522a3bc3e8a4d967aeb7b7e05d9ae6c8d359f0d75d8dcf781cc58c6
pt_BR,Pessoa,"Lídice da Mata",,," Lídice da Mata E Souza",,"☆ 12-03-1956",,"Cachoeira (BA) - local de nascimento.
Bahia - eleita Deputada Federal.",,"Profissão: Economista.

Atuação política:
 - Deputada Federal (Constituinte), 1987-1991, BA, PCdoB. Dt. Posse: 01-02-1987;
 - Deputada Federal, 2007-2011, BA, PSB. Dt. Posse: 01-02-2007;
 - Deputada Federal, 2019-2023, BA, PSB. Dt. Posse: 01-02-2019.",,,,BR-DFCD-1987-P5291,,,,,"Registro atualizado em 04-11-2020.","- Biografia disponível no site da Câmara dos Deputados:
http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=104014&tipo=0
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da - Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Marta Lira (Segap/Coarq).",,,,"Cachoeira (BA)|Bahia",http://arquivohistorico02.camara.leg.br/uploads/r/null/7/b/1/7b15ea1cbc024828a1eb859c291ea524d543c325ff944b26659839eedbfa77bc/L__dicedaMata.jpg,7b15ea1cbc024828a1eb859c291ea524d543c325ff944b26659839eedbfa77bc
pt_BR,Pessoa,"Lúcio Alcântara",,,"Lúcio Gonçalo de Alcântara",,"☆ 16-05-1943",,"Fortaleza (CE) - local de nascimento
Ceará - local de eleição para deputado federal",,"Profissão: Médico

Atuação política:
- Deputado Federal, 1983-1987, CE, PDS. Dt. Posse: 01-02-1983;
- Deputado Federal (Constituinte), 1987-1991, CE, PFL. Dt. Posse: 01-02-1987.",,,,BR-DFCD-1983-P4993,,,,,"Registro atualizado em 13-11-2020","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/139286/biografia
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Fortaleza (CE)|Ceará",http://arquivohistorico02.camara.leg.br/uploads/r/null/1/1/f/11f72d7dcce73275a64d71a059366f2c81d269e04e1ba2dcf56195ed11adff34/L__cioAlc__ntra.jpg,11f72d7dcce73275a64d71a059366f2c81d269e04e1ba2dcf56195ed11adff34
pt_BR,Pessoa,"Luís Eduardo",,,"Luís Eduardo Maron de Magalhães",,"☆ 16-03-1955 † 21-04-1998",,"Salvador (BA) - local de nascimento.
Bahia - eleito Deputado Federal.",,"Profissão: Advogado e Empresário.

Atuação política:
 - Deputado Federal (Constituinte), 1987-1991, BA, PFL. Dt. Posse: 01-02-1987;
 - Deputado Federal, 1991-1995, BA, PFL. Dt. Posse: 01-02-1991;
 - Deputado Federal, 1995-1998, BA, PFL. Dt. Posse: 01-02-1995.",,,,BR-DFCD-1987-P5294,,,,,"Registro atualizado em 04-11-2020.","- Biografia disponível no site da Câmara dos Deputados:
http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=101742&tipo=0
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da - Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualização por Marta Lira em 04-11-2020.",,,,"Salvador (BA)|Bahia",http://arquivohistorico02.camara.leg.br/uploads/r/null/1/b/f/1bfe9decf3777ef854b6c119b93a0605bd653dec9aff3556126bc563e4743859/Lu__sEduardo.jpg,1bfe9decf3777ef854b6c119b93a0605bd653dec9aff3556126bc563e4743859
pt_BR,Pessoa,"Luis Roberto Ponte",,,"Luis Roberto Andrade Ponte",,"☆ 04-01-1934",,"Fortaleza (CE) - local de nascimento.
Rio Grande do Sul - eleito Deputado Federal.",,"Profissões: Engenheiro e Empresário.

Atuação política:
 - Deputado Federal (Constituinte), 1987-1991, RS, PMDB. Dt. Posse: 01-02-1987;
 - Deputado Federal, 1991-1995, RS, PMDB. Dt. Posse: 01-02-1991;
 - Deputado Federal, 1995-1999, RS, PMDB. Dt. Posse: 03-02-1995.",,,,BR-DFCD-1987-P5295,,,,,"Registro atualizado em 04-11-2020.","- Biografia disponível no site da Câmara dos Deputados:
http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=102255&tipo=0
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da - Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Marta Lira (Segap/Coarq).",,,,"Fortaleza (CE)|Rio Grande do Sul",http://arquivohistorico02.camara.leg.br/uploads/r/null/c/9/e/c9e7f842afc4520ed010c00b529d3b6ce79aba1c1c566574ffdff186136cc0af/LuisRobertoPonte.jpg,c9e7f842afc4520ed010c00b529d3b6ce79aba1c1c566574ffdff186136cc0af
pt_BR,Pessoa,"Luiz Alberto Rodrigues",,,"Luiz Alberto Rodrigues",,"☆ 26-07-1950",,"Morrinhos (GO) - local de nascimento.
Minas Gerais - eleito Deputado Federal.",,"Profissões: Engenheiro, Professor e Empresário.

Atuação política:
 - Deputado Federal (Constituinte), 1987-1991, MG, PMDB. Dt. Posse: 01-02-1987.",,,,BR-DFCD-1987-P5296,,,,,"Registro atualizado em 04-11-2020.","- Biografia disponível no site da Câmara dos Deputados:
http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=106482&tipo=0
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da - Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Marta Lira (Segap/Coarq).",,,,"Morrinhos (GO)|Minas Gerais",http://arquivohistorico02.camara.leg.br/uploads/r/null/f/7/0/f7024be6b5a81cda9ce1ff194615276de357124d8e6af5e0ae3a0e964b3a161d/LuizAlbertoRodrigues.jpg,f7024be6b5a81cda9ce1ff194615276de357124d8e6af5e0ae3a0e964b3a161d
pt_BR,Pessoa,"Luiz Freire",,," Luiz de Barros Freire Neto",,"☆ 12-02-1957",,"Recife (PE) - local de nascimento.
Pernambuco - eleito Deputado Federal.",,"Profissões: Agropecuarista e Arquiteto.

Atuação política:
 - Deputado Federal (Constituinte), 1987-1991, PE, PMDB. Dt. Posse: 01-02-1987.",,,,BR-DFCD-1987-P5298,,,,,"Registro atualizado em 04-11-2020.","- Biografia disponível no site da Câmara dos Deputados:
http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=106825&tipo=0
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da - Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Marta Lira (Segap/Coarq).",,,,"Recife (PE)|Pernambuco",http://arquivohistorico02.camara.leg.br/uploads/r/null/2/1/4/214623a7598e3f4a52ec73b306e2f710a937f29224a3f589165d587018886465/LuizFreire.jpg,214623a7598e3f4a52ec73b306e2f710a937f29224a3f589165d587018886465
pt_BR,Pessoa,"Luiz Gushiken",,," Luiz Gushiken",,"☆ 08-05-1950 † 13-09-2013",,"Oswaldo Cruz (SP) - local de nascimento.
São Paulo - eleito Deputado Federal.",,"Profissões: Bancário e Administrador.

Atuação política:
 - Deputado Federal (Constituinte), 1987-1991, SP, PT. Dt. Posse: 01-02-1987;
 - Deputado Federal, 1991-1995, SP, PT. Dt. Posse: 01-02-1991;
 - Deputado Federal, 1995-1999, SP, PT. Dt. Posse: 01-02-1995.",,,,BR-DFCD-1987-P5299,,,,,"Registro atualizado em 04-11-2020.","- Biografia disponível no site da Câmara dos Deputados:
http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=101775&tipo=0
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da - Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Marta Lira (Segap/Coarq).",,,,"Oswaldo Cruz (SP)|São Paulo",http://arquivohistorico02.camara.leg.br/uploads/r/null/9/8/3/983ad6f623ff2ff4a8fbfef4cfd3b8ed37d1242e266c08865f230d078c75c14c/LuizGushiken.jpg,983ad6f623ff2ff4a8fbfef4cfd3b8ed37d1242e266c08865f230d078c75c14c
pt_BR,Pessoa,"Luiz Henrique",,," Luiz Henrique da Silveira",,"☆ 25-02-1940 † 10-05-2015",,"Blumenau (SC) - local de nascimento
Santa Catarina - local de eleição para deputado federal",,"Profissões: Advogado e professor universitário

Atuação política:
- Deputado Federal, 1975-1977, SC, MDB. Dt. Posse: 01-02-1975;
- Deputado Federal, 1983-1987, SC, PMDB. Dt. Posse: 01-02-1983;
- Deputado Federal (Constituinte), 1987-1991, SC, PMDB. Dt. Posse: 01-02-1987;
- Deputado Federal, 1991-1995, SC, PMDB. Dt. Posse: 01-02-1991;
- Deputado Federal, 1995-1996, SC, PMDB. Dt. Posse: 01-02-1995.",,,,BR-DFCD-1975-P4542,,,,,"Registro atualizado em 13-11-2020","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/73878/biografia
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Blumenau (SC)|Santa Catarina",http://arquivohistorico02.camara.leg.br/uploads/r/null/4/e/d/4edbcf6dbd874a709b25672742ec988059e793cfd0a6a85f1c1189e7c149544d/LuizHenrique.jpg,4edbcf6dbd874a709b25672742ec988059e793cfd0a6a85f1c1189e7c149544d
pt_BR,Pessoa,"Luiz Inácio Lula da Silva",,," Luiz Inácio Lula da Silva",,"☆ 06-10-1945",,"Garanhuns (PE) -  local de nascimento.
São Paulo - eleito Deputado Federal.",,"Atuação política:
 - Deputado Federal (Constituinte), 1987-1991, SP, PT. Dt. Posse: 01-02-1987.",,,,BR-DFCD-1987-P5300,,,,,"Registro atualizado em 05-11-2020.","- Biografia disponível no site da Câmara dos Deputados:
http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=106585&tipo=0
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da - Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Marta Lira (Segap/Coarq).",,,,"Garanhuns (PE)|São Paulo",http://arquivohistorico02.camara.leg.br/uploads/r/null/d/1/7/d178aee950e758cdaac67469adde3ec535ffadd2f93e885f9e08e9c1cca20ae0/LuizIn__cioLuladaSilva.jpg,d178aee950e758cdaac67469adde3ec535ffadd2f93e885f9e08e9c1cca20ae0
pt_BR,Pessoa,"Luiz Leal",,," Luiz Gonzaga Soares Leal",,"☆ 17-08-1936 † 26-10-2017",,"Teófilo Otoni (MG) - local de nascimento
Minas Gerais - local de eleição para deputado federal",,"Profissões: Advogado, professor e capricultor

Atuação política:
- Deputado Federal, 1979-1983, MG, MDB. Dt. Posse: 01-02-1979;
- Deputado Federal, 1983-1987, MG, PMDB. Dt. Posse: 01-02-1983;
- Deputado Federal (Constituinte), 1987-1991, MG, PMDB. Dt. Posse: 01-02-1987.",,,,BR-DFCD-1979-P4751,,,,,"Registro atualizado em 13-11-2020","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/139290/biografia
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Teófilo Otoni (MG)|Minas Gerais",http://arquivohistorico02.camara.leg.br/uploads/r/null/1/c/0/1c05d5be0e0b624945407cb6524fc1875e62407438376611290032d1168547c4/LuizLeal.jpg,1c05d5be0e0b624945407cb6524fc1875e62407438376611290032d1168547c4
pt_BR,Pessoa,"Luiz Marques",,,"Luiz Gonzaga Nogueira Marques",,"☆ 07-07-1937",,"Tauá, CE - local de nascimento.
Ceará - eleito Deputado Federal.",,"Profissões: Engenheiro Civil, Professor e Empresário.

Atuação política:
 - Deputado Federal (Constituinte), 1987-1991, CE, PFL. Dt. Posse: 01-02-1987.",,,,BR-DFCD-1987-P5301,,,,,"Registro atualizado em 05-11-2020.","- Biografia disponível no site da Câmara dos Deputados:
http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=106779&tipo=0
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da - Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Marta Lira (Segap/Coarq).",,,,,http://arquivohistorico02.camara.leg.br/uploads/r/null/f/7/a/f7acc7d395003ff7a4881fba46128d15b2e5bd809e7fceed953b0b34315ab7c1/LuizMarques.jpg,f7acc7d395003ff7a4881fba46128d15b2e5bd809e7fceed953b0b34315ab7c1
pt_BR,Pessoa,"Luiz Salomão",,," Luiz Alfredo Salomão",,"☆ 19-12-1945",,"Rio de Janeiro (RJ) - local de nascimento.
Rio de Janeiro - local de eleição para deputado federal",,"Profissões: Economista, Engenheiro e Professor.

Atuação Política:
- Deputado Federal (Assembleia Nacional Constituinte de 1987-88), 1987-1991, RJ, PDT. Dt. Posse: 01-02-1987;
- Deputado Federal, 1991-1995, RJ, PDT. Dt. Posse: 01-02-1991;
- Deputado Federal, 1999, RJ, PDT. Dt. Posse: 13-01-1999;
- Deputado Federal, 1999-2000 e 2003, RJ, PDT. Dt. Posse: 09-02-1999.
http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=100558&tipo=0",,,,BR-DFCD-1987-P5302,,,,,"Registro atualizado em 10-11-2020","- Biografia disponível no site da Câmara dos Deputados: http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=100558&tipo=0
- Assembleia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembleia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"Rio de Janeiro (RJ)|Rio de Janeiro",http://arquivohistorico02.camara.leg.br/uploads/r/null/4/5/3/4532cb35a4dda30363fb9da1644596886204151cb6b2de79b9d9ca9db809ce5f/LuizSalom__o.jpg,4532cb35a4dda30363fb9da1644596886204151cb6b2de79b9d9ca9db809ce5f
pt_BR,Pessoa,"Luiz Soyer",,," Luiz Alberto Soyer",,"☆ 23-12-1940",,"Inhumas (GO) - local de nascimento.
Goiás - local de eleição para deputado federal.",,"Profissões: Advogado e Professor.

Atuação Política:
- Deputado Federal (Assembleia Nacional Constituinte de 1987-88), 1987-1991, GO, PMDB. Dt. Posse: 01-02-1987;
- Deputado Federal, 1991-1995, GO, PMDB. Dt. Posse: 19-03-1991.

http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=106440&tipo=0",,,,BR-DFCD-1987-P5303,,,,,"Registro atualizado em 10-11-2020","- Biografia disponível no site da Câmara dos Deputados: http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=106440&tipo=0
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"Inhumas (GO)|Goiás",http://arquivohistorico02.camara.leg.br/uploads/r/null/6/4/d/64d47e0431ca09a5a1b7628e01ba65967231f34896719c96d1e982ef917a6bf7/LuizSoyer.jpg,64d47e0431ca09a5a1b7628e01ba65967231f34896719c96d1e982ef917a6bf7
pt_BR,Pessoa,"Luiz Viana Neto",,,"Luiz Viana Neto",,"☆ 07-11-1933",,"Salvador (BA) - local de nascimento
Bahia - local de eleição para deputado federal",,"Profissões: Advogado, professor universitário e empresário

Atuação política:
- Deputado Federal, 1967-1971, BA, ARENA. Dt. Posse: 01-02-1967;
- Deputado Federal, 1975-1979, BA, ARENA. Dt. Posse: 01-02-1975;
- Deputado Federal (Constituinte), 1987-1990, BA, PMDB. Dt. Posse: 01-02-1987;
- Deputado Federal, 1991-1995, BA, PMDB. Dt. Posse: 01-02-1991.",,,,BR-DFCD-1967-P4222,,,,,"Registro atualizado em 13-11-2020","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/133967/biografia
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Salvador (BA)|Bahia",http://arquivohistorico02.camara.leg.br/uploads/r/null/2/8/8/288e391e9c79faef5ffba0796ee88f74f344ccc967adaa3e8f58dcac7099126a/LuizVianaNeto.jpg,288e391e9c79faef5ffba0796ee88f74f344ccc967adaa3e8f58dcac7099126a
pt_BR,Pessoa,"Lysâneas Maciel",,,"Lysâneas Dias Maciel",,"☆ 23-12-1926 † 06-12-1999",,"Patos de Minas (MG) - local de nascimento
Guanabara (GB) - local de eleição para deputado federal
Rio de Janeiro - local de eleição para deputado federal",,"Profissões: Advogado e jornalista

Atuação política:
- Deputado Federal, 1971-1975, GB, MDB. Dt. Posse: 01-02-1971;
- Deputado Federal, 1975-1976, GB, MDB. Dt. Posse: 01-02-1975;
- Deputado Federal (Constituinte), 1987-1991, RJ, PDT. Dt. Posse: 01-02-1987;
- Deputado Federal, 1991-1992, RJ, PDT. Dt. Posse: 26-11-1991.",,,,BR-DFCD-1971-P4383,,,,,"Registro atualizado em 15-11-2020","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/133982/biografia
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Pato de Minas (MG)|Rio de Janeiro|Guanabara (1960-1975)",http://arquivohistorico02.camara.leg.br/uploads/r/null/e/6/b/e6b073c69340098081c51c791df644e6c8653e84045038909251f149fce8d46e/Lys__neasMaciel.jpg,e6b073c69340098081c51c791df644e6c8653e84045038909251f149fce8d46e
pt_BR,Pessoa,"Maluly Netto",,," Jorge Maluly Netto",,"☆ 28-01-1931 † 22-05-2012",,"Fartura (SP) - local de nascimento
São Paulo - local de eleição para deputado federal",,"Profissões: Advogado, médico e empresário

Atuação política:
- Deputado Federal, 1979-1983, SP, ARENA. Dt. Posse: 01-02-1979;
- Deputado Federal, 1983-1987, SP, PDS. Dt. Posse: 01-02-1983;
- Deputado Federal (Constituinte), 1987-1991, SP, PFL. Dt. Posse: 01-02-1987;
- Deputado Federal, 1991-1995, SP, PFL. Dt. Posse: 01-02-1991;
- Deputado Federal, 1995-1999, SP, PFL. Dt. Posse: 01-02-1995;
- Deputado Federal, 1999-2000, SP, PFL. Dt. Posse: 01-02-1999.",,,,BR-DFCD-1979-P4753,,,,,"Registro atualizado em 15-11-2020","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/73547/biografia
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Fartura (SP)|São Paulo",http://arquivohistorico02.camara.leg.br/uploads/r/null/4/2/e/42e849e5d515e785562fed838f117795dfbd1f3f120b5789ae3254865df4abb6/MalulyNetto.jpg,42e849e5d515e785562fed838f117795dfbd1f3f120b5789ae3254865df4abb6
pt_BR,Pessoa,"Manoel Castro",,,"Manoel Figueiredo Castro",,"☆ 03-05-1942",,"Salvador (BA) - local de nascimento.
Bahia - local de eleição para deputado federal.",,"Profissões: Economista e Professor.

Atuação Política:
- Deputado Federal (Assembleia Nacional Constituinte de 1987-88), 1987-1991, BA, PFL. Dt. Posse: 01-02-1987;
- Deputado Federal, 1991-1995, BA, PFL. Dt. Posse: 01-02-1991; Deputado Federal, 1995-1999, BA, PFL. Dt. Posse: 01-02-1995;
- Deputado Federal, 1999-2000, BA, PFL. Dt. Posse: 01-02-1999.",,,,BR-DFCD-1987-P5306,,,,,"Registro atualizado em 10-11-2020","- Biografia disponível no site da Câmara dos Deputados: http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=97952&tipo=0
- Assembleia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembleia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"Salvador (BA)|Bahia",http://arquivohistorico02.camara.leg.br/uploads/r/null/1/c/6/1c6c8c2067b6dd1856032a7ec41a95443397ecf0f2a005d7892c29736d9a71dc/ManoelCastro.jpg,1c6c8c2067b6dd1856032a7ec41a95443397ecf0f2a005d7892c29736d9a71dc
